filename,onset,offset,event_label
YSmqd5XyQSXg_380.000_390.000.wav,0.0,10.0,Frying
YSmqd5XyQSXg_380.000_390.000.wav,2.394,3.515,Speech
YSmqd5XyQSXg_380.000_390.000.wav,3.677,4.481,Speech
YSmqd5XyQSXg_380.000_390.000.wav,5.749,6.399,Speech
YSmqd5XyQSXg_380.000_390.000.wav,7.479,8.243,Speech
YSmqd5XyQSXg_380.000_390.000.wav,9.607,10.0,Speech
YSoXKyGEvuq0_240.000_250.000.wav,0.875,1.451,Dog
YSoXKyGEvuq0_240.000_250.000.wav,2.377,2.995,Dog
YSoXKyGEvuq0_240.000_250.000.wav,3.174,3.921,Dog
YSoXKyGEvuq0_240.000_250.000.wav,4.124,4.587,Dog
YSoXKyGEvuq0_240.000_250.000.wav,4.839,5.221,Dog
YSoXKyGEvuq0_240.000_250.000.wav,5.481,5.838,Dog
YSoXKyGEvuq0_240.000_250.000.wav,6.082,6.423,Dog
YSoXKyGEvuq0_240.000_250.000.wav,6.585,7.365,Dog
YSoXKyGEvuq0_240.000_250.000.wav,7.576,8.291,Dog
YSoXKyGEvuq0_240.000_250.000.wav,8.608,8.933,Dog
YSoXKyGEvuq0_240.000_250.000.wav,9.136,9.607,Dog
YSoXKyGEvuq0_240.000_250.000.wav,0.0,0.883,Speech
YSoXKyGEvuq0_240.000_250.000.wav,2.329,3.157,Speech
YSoXKyGEvuq0_240.000_250.000.wav,3.872,5.286,Speech
YSoXKyGEvuq0_240.000_250.000.wav,7.739,8.6,Speech
YSoXKyGEvuq0_240.000_250.000.wav,9.64,10.0,Speech
YSpqNADWbedU_180.000_190.000.wav,0.0,2.085,Alarm_bell_ringing
YSpqNADWbedU_180.000_190.000.wav,2.369,6.114,Alarm_bell_ringing
YSpqNADWbedU_180.000_190.000.wav,6.488,10.0,Alarm_bell_ringing
YSpqNADWbedU_180.000_190.000.wav,1.711,1.971,Speech
YSpqNADWbedU_180.000_190.000.wav,5.627,6.082,Speech
YSpqOSWQ-oKE_30.000_40.000.wav,1.622,2.094,Dog
YSpqOSWQ-oKE_30.000_40.000.wav,3.512,4.087,Dog
YSpqOSWQ-oKE_30.000_40.000.wav,6.189,6.439,Dog
YSpqOSWQ-oKE_30.000_40.000.wav,3.071,4.047,Speech
YSpqOSWQ-oKE_30.000_40.000.wav,4.575,4.827,Speech
YSpqOSWQ-oKE_30.000_40.000.wav,5.78,6.528,Speech
YSq6wS5cf8b4_330.000_340.000.wav,1.409,1.7,Dishes
YSq6wS5cf8b4_330.000_340.000.wav,2.701,2.951,Dishes
YSq6wS5cf8b4_330.000_340.000.wav,3.341,3.591,Dishes
YSq6wS5cf8b4_330.000_340.000.wav,6.24,6.636,Dishes
YSq6wS5cf8b4_330.000_340.000.wav,7.52,7.812,Dishes
YSq6wS5cf8b4_330.000_340.000.wav,8.813,10.0,Dishes
YSq6wS5cf8b4_330.000_340.000.wav,0.0,1.176,Speech
YSq6wS5cf8b4_330.000_340.000.wav,1.711,2.375,Speech
YSq6wS5cf8b4_330.000_340.000.wav,2.596,4.657,Speech
YSq6wS5cf8b4_330.000_340.000.wav,4.878,7.09,Speech
YSq6wS5cf8b4_330.000_340.000.wav,7.486,7.858,Speech
YSq6wS5cf8b4_330.000_340.000.wav,8.056,10.0,Speech
YSsYq2IY7O5Q_30.000_40.000.wav,6.611,7.263,Dishes
YSsYq2IY7O5Q_30.000_40.000.wav,0.0,1.379,Speech
YSsYq2IY7O5Q_30.000_40.000.wav,1.558,2.053,Speech
YSsYq2IY7O5Q_30.000_40.000.wav,3.695,5.137,Speech
YSsYq2IY7O5Q_30.000_40.000.wav,7.842,8.642,Speech
YSv3dZSK5qoA_0.000_10.000.wav,6.041,6.585,Alarm_bell_ringing
YSv3dZSK5qoA_0.000_10.000.wav,7.008,7.503,Alarm_bell_ringing
YSv3dZSK5qoA_0.000_10.000.wav,7.983,8.446,Alarm_bell_ringing
YSv3dZSK5qoA_0.000_10.000.wav,2.792,4.961,Speech
YSv3dZSK5qoA_0.000_10.000.wav,5.237,8.048,Speech
YSv3dZSK5qoA_0.000_10.000.wav,8.966,10.0,Speech
YSwvCrEDL0IA_10.000_20.000.wav,4.774,10.0,Alarm_bell_ringing
YSwvCrEDL0IA_10.000_20.000.wav,0.322,1.451,Speech
YSwvCrEDL0IA_10.000_20.000.wav,3.32,5.359,Speech
YSwvCrEDL0IA_10.000_20.000.wav,5.684,6.366,Speech
YSwvCrEDL0IA_10.000_20.000.wav,7.073,10.0,Speech
YSxDKO7rmeTI_390.000_400.000.wav,0.0,10.0,Running_water
YSxDKO7rmeTI_390.000_400.000.wav,0.0,1.549,Speech
YSxDKO7rmeTI_390.000_400.000.wav,7.187,9.071,Speech
YSxDgHavoe8k_530.000_540.000.wav,6.317,6.567,Dishes
YSxDgHavoe8k_530.000_540.000.wav,6.762,7.09,Dishes
YSxDgHavoe8k_530.000_540.000.wav,7.259,7.509,Dishes
YSxDgHavoe8k_530.000_540.000.wav,2.529,10.0,Frying
YSxDgHavoe8k_530.000_540.000.wav,0.709,3.767,Speech
YSxDgHavoe8k_530.000_540.000.wav,8.698,10.0,Speech
YSxtWVLW5IY4_20.000_30.000.wav,3.905,4.896,Alarm_bell_ringing
YSxtWVLW5IY4_20.000_30.000.wav,5.724,6.431,Alarm_bell_ringing
YSxtWVLW5IY4_20.000_30.000.wav,7.69,8.503,Alarm_bell_ringing
YSxtWVLW5IY4_20.000_30.000.wav,9.689,10.0,Alarm_bell_ringing
YSxtWVLW5IY4_20.000_30.000.wav,5.529,6.147,Speech
YSxtWVLW5IY4_20.000_30.000.wav,7.829,8.413,Speech
YSxtWVLW5IY4_20.000_30.000.wav,9.445,10.0,Speech
YT0VO8GmIK10_30.000_40.000.wav,2.379,3.011,Alarm_bell_ringing
YT0VO8GmIK10_30.000_40.000.wav,3.604,3.918,Alarm_bell_ringing
YT0VO8GmIK10_30.000_40.000.wav,7.541,7.872,Alarm_bell_ringing
YT0VO8GmIK10_30.000_40.000.wav,8.292,8.925,Alarm_bell_ringing
YT0VO8GmIK10_30.000_40.000.wav,9.47,9.838,Alarm_bell_ringing
YT0VO8GmIK10_30.000_40.000.wav,0.72,2.357,Speech
YT0VO8GmIK10_30.000_40.000.wav,5.133,7.541,Speech
YT27dQDVYmYc_60.000_70.000.wav,0.0,10.0,Alarm_bell_ringing
YT27dQDVYmYc_60.000_70.000.wav,1.646,1.896,Speech
YT27dQDVYmYc_60.000_70.000.wav,2.572,2.865,Speech
YT27dQDVYmYc_60.000_70.000.wav,3.742,5.107,Speech
YT27dQDVYmYc_60.000_70.000.wav,6.106,6.789,Speech
YT3gcNXgPLYA_70.000_80.000.wav,0.67,1.317,Dog
YT3gcNXgPLYA_70.000_80.000.wav,2.175,2.445,Dog
YT3gcNXgPLYA_70.000_80.000.wav,2.603,4.071,Dog
YT3gcNXgPLYA_70.000_80.000.wav,5.583,6.614,Dog
YT3gcNXgPLYA_70.000_80.000.wav,7.404,7.654,Dog
YT3gcNXgPLYA_70.000_80.000.wav,8.277,8.819,Dog
YT3gcNXgPLYA_70.000_80.000.wav,9.007,9.473,Dog
YT3gcNXgPLYA_70.000_80.000.wav,7.78,8.495,Speech
YT3gcNXgPLYA_70.000_80.000.wav,9.669,10.0,Speech
YT59rK_ZWW2E_120.000_130.000.wav,2.065,2.361,Dishes
YT59rK_ZWW2E_120.000_130.000.wav,7.241,7.491,Dishes
YT59rK_ZWW2E_120.000_130.000.wav,9.722,10.0,Dishes
YT59rK_ZWW2E_120.000_130.000.wav,1.412,1.969,Speech
YT59rK_ZWW2E_120.000_130.000.wav,4.746,6.835,Speech
YT59rK_ZWW2E_120.000_130.000.wav,7.454,9.268,Speech
YT6qmlszsiWg_30.000_40.000.wav,1.966,3.21,Alarm_bell_ringing
YT6qmlszsiWg_30.000_40.000.wav,9.37,9.711,Speech
YT71hN_VW2aI_140.000_150.000.wav,0.0,7.542,Alarm_bell_ringing
YT71hN_VW2aI_140.000_150.000.wav,0.0,0.559,Speech
YT71hN_VW2aI_140.000_150.000.wav,5.545,5.88,Speech
YT71hN_VW2aI_140.000_150.000.wav,8.45,10.0,Speech
YT7CRrqMtQjI_50.000_60.000.wav,7.17,9.965,Alarm_bell_ringing
YT7CRrqMtQjI_50.000_60.000.wav,0.355,1.955,Speech
YT7CRrqMtQjI_50.000_60.000.wav,2.467,3.011,Speech
YT7CRrqMtQjI_50.000_60.000.wav,3.531,5.887,Speech
YT7CRrqMtQjI_50.000_60.000.wav,6.65,8.08,Speech
YTATdZPmzMU8_90.000_100.000.wav,3.619,4.072,Dog
YTATdZPmzMU8_90.000_100.000.wav,0.0,0.505,Speech
YTATdZPmzMU8_90.000_100.000.wav,1.612,5.653,Speech
YTATdZPmzMU8_90.000_100.000.wav,6.382,7.055,Speech
YTATdZPmzMU8_90.000_100.000.wav,7.577,9.083,Speech
YTBRCGNMQoTg_21.000_31.000.wav,0.0,8.706,Alarm_bell_ringing
YTBRCGNMQoTg_21.000_31.000.wav,0.342,1.375,Speech
YTBRCGNMQoTg_21.000_31.000.wav,2.493,3.91,Speech
YTBRCGNMQoTg_21.000_31.000.wav,4.238,5.006,Speech
YTBRCGNMQoTg_21.000_31.000.wav,5.481,6.626,Speech
YTBRCGNMQoTg_21.000_31.000.wav,6.891,8.378,Speech
YTDqOcmjAmls_30.000_40.000.wav,1.516,2.753,Alarm_bell_ringing
YTDqOcmjAmls_30.000_40.000.wav,0.464,1.144,Speech
YTDqOcmjAmls_30.000_40.000.wav,1.309,1.612,Speech
YTDqOcmjAmls_30.000_40.000.wav,2.918,4.024,Speech
YTDqOcmjAmls_30.000_40.000.wav,5.124,5.392,Speech
YTDqOcmjAmls_30.000_40.000.wav,6.237,7.158,Speech
YTDqOcmjAmls_30.000_40.000.wav,7.591,8.691,Speech
YTDqOcmjAmls_30.000_40.000.wav,9.206,9.722,Speech
YTEasI2nQVQc_60.000_70.000.wav,0.0,10.0,Frying
YTEasI2nQVQc_60.000_70.000.wav,1.144,10.0,Speech
YTFr9OWKA2GE_10.000_20.000.wav,0.449,10.0,Running_water
YTFr9OWKA2GE_10.000_20.000.wav,0.102,0.457,Speech
YTGZf8S_OWl4_4.000_14.000.wav,2.599,3.246,Alarm_bell_ringing
YTGZf8S_OWl4_4.000_14.000.wav,0.0,2.502,Speech
YTGZf8S_OWl4_4.000_14.000.wav,3.111,7.527,Speech
YTGZf8S_OWl4_4.000_14.000.wav,9.15,10.0,Speech
YTJfgOtqDYWM_270.000_280.000.wav,1.889,2.175,Dishes
YTJfgOtqDYWM_270.000_280.000.wav,0.0,10.0,Frying
YTJfgOtqDYWM_270.000_280.000.wav,6.802,7.78,Speech
YTJfgOtqDYWM_270.000_280.000.wav,8.42,10.0,Speech
YTO0UJKrJQFo_30.000_40.000.wav,4.88,5.131,Dog
YTO0UJKrJQFo_30.000_40.000.wav,5.578,5.828,Dog
YTO0UJKrJQFo_30.000_40.000.wav,8.836,9.299,Dog
YTO0UJKrJQFo_30.000_40.000.wav,0.0,0.72,Speech
YTO0UJKrJQFo_30.000_40.000.wav,0.98,4.1,Speech
YTO0UJKrJQFo_30.000_40.000.wav,9.323,10.0,Speech
YTOdzfaOBWlk_30.000_40.000.wav,0.128,0.843,Dog
YTOdzfaOBWlk_30.000_40.000.wav,1.257,1.61,Dog
YTOdzfaOBWlk_30.000_40.000.wav,2.935,3.838,Dog
YTOdzfaOBWlk_30.000_40.000.wav,0.0,6.479,Speech
YTOdzfaOBWlk_30.000_40.000.wav,6.892,8.646,Speech
YTOdzfaOBWlk_30.000_40.000.wav,9.375,10.0,Speech
YTPLuazay07M_120.000_130.000.wav,1.227,1.491,Dishes
YTPLuazay07M_120.000_130.000.wav,2.351,3.131,Dishes
YTPLuazay07M_120.000_130.000.wav,3.406,4.369,Dishes
YTPLuazay07M_120.000_130.000.wav,5.768,6.018,Dishes
YTPLuazay07M_120.000_130.000.wav,3.44,3.888,Speech
YTPLuazay07M_120.000_130.000.wav,6.376,7.351,Speech
YTPLuazay07M_120.000_130.000.wav,9.22,9.736,Speech
YTPlT56GUHfw_260.000_270.000.wav,4.823,10.0,Frying
YTPlT56GUHfw_260.000_270.000.wav,0.038,1.821,Speech
YTPlT56GUHfw_260.000_270.000.wav,2.987,3.431,Speech
YTQ9X6k3mLSA_40.000_50.000.wav,1.798,3.331,Alarm_bell_ringing
YTQ9X6k3mLSA_40.000_50.000.wav,0.189,3.094,Speech
YTQ9X6k3mLSA_40.000_50.000.wav,4.236,5.134,Speech
YTQ9X6k3mLSA_40.000_50.000.wav,5.787,7.756,Speech
YTQ9X6k3mLSA_40.000_50.000.wav,8.173,10.0,Speech
YTQG0Aks0Aoo_10.000_20.000.wav,6.225,10.0,Running_water
YTQG0Aks0Aoo_10.000_20.000.wav,0.336,1.304,Speech
YTQG0Aks0Aoo_10.000_20.000.wav,1.788,2.934,Speech
YTQG0Aks0Aoo_10.000_20.000.wav,4.7,4.963,Speech
YTQG0Aks0Aoo_10.000_20.000.wav,5.689,7.277,Speech
YTQG0Aks0Aoo_10.000_20.000.wav,8.601,10.0,Speech
YTQSRvwWESOM_320.000_330.000.wav,6.923,8.236,Dishes
YTQSRvwWESOM_320.000_330.000.wav,0.0,10.0,Frying
YTQSRvwWESOM_320.000_330.000.wav,7.583,9.118,Speech
YTRsmtgi6_eA_230.000_240.000.wav,3.965,10.0,Running_water
YTRsmtgi6_eA_230.000_240.000.wav,0.0,4.447,Speech
YTRsmtgi6_eA_230.000_240.000.wav,4.921,5.643,Speech
YTRsmtgi6_eA_230.000_240.000.wav,5.801,6.998,Speech
YTRsmtgi6_eA_230.000_240.000.wav,7.239,8.315,Speech
YTRsmtgi6_eA_230.000_240.000.wav,8.683,10.0,Speech
YTTlg3KEA5L4_170.000_180.000.wav,3.795,4.338,Dishes
YTTlg3KEA5L4_170.000_180.000.wav,4.718,5.037,Dishes
YTTlg3KEA5L4_170.000_180.000.wav,5.927,6.177,Dishes
YTTlg3KEA5L4_170.000_180.000.wav,7.848,8.547,Dishes
YTTlg3KEA5L4_170.000_180.000.wav,8.982,9.647,Dishes
YTTlg3KEA5L4_170.000_180.000.wav,0.543,2.627,Speech
YTTlg3KEA5L4_170.000_180.000.wav,3.734,4.304,Speech
YTTlg3KEA5L4_170.000_180.000.wav,4.732,5.988,Speech
YTTlg3KEA5L4_170.000_180.000.wav,6.388,8.099,Speech
YTTlg3KEA5L4_170.000_180.000.wav,8.5,10.0,Speech
YTULz5Totm3E_15.000_25.000.wav,1.401,1.965,Cat
YTULz5Totm3E_15.000_25.000.wav,6.281,8.45,Cat
YTULz5Totm3E_15.000_25.000.wav,2.077,3.056,Speech
YTULz5Totm3E_15.000_25.000.wav,8.513,9.182,Speech
YTUOyN4QdPyY_160.000_170.000.wav,1.557,1.807,Dishes
YTUOyN4QdPyY_160.000_170.000.wav,6.127,6.485,Dishes
YTUOyN4QdPyY_160.000_170.000.wav,3.392,10.0,Frying
YTUOyN4QdPyY_160.000_170.000.wav,0.0,1.034,Speech
YTUOyN4QdPyY_160.000_170.000.wav,1.921,3.124,Speech
YTUOyN4QdPyY_160.000_170.000.wav,5.323,6.725,Speech
YTUOyN4QdPyY_160.000_170.000.wav,8.313,9.055,Speech
YTUY-0RzJ7J0_210.000_220.000.wav,0.567,0.817,Dishes
YTUY-0RzJ7J0_210.000_220.000.wav,3.449,3.699,Dishes
YTUY-0RzJ7J0_210.000_220.000.wav,4.843,5.11,Dishes
YTUY-0RzJ7J0_210.000_220.000.wav,8.26,8.559,Dishes
YTUY-0RzJ7J0_210.000_220.000.wav,0.0,10.0,Frying
YTUY-0RzJ7J0_210.000_220.000.wav,0.0,10.0,Speech
YTVJOdtE61ho_30.000_40.000.wav,8.071,8.937,Cat
YTVJOdtE61ho_30.000_40.000.wav,8.024,10.0,Speech
YTVM8-QR64L8_30.000_40.000.wav,1.321,4.165,Running_water
YTVM8-QR64L8_30.000_40.000.wav,4.295,6.918,Speech
YTVM8-QR64L8_30.000_40.000.wav,7.081,8.86,Speech
YTVM8-QR64L8_30.000_40.000.wav,9.689,10.0,Speech
YTVvCQeg4KkM_20.000_30.000.wav,0.0,1.633,Dishes
YTVvCQeg4KkM_20.000_30.000.wav,4.018,10.0,Dishes
YTVvCQeg4KkM_20.000_30.000.wav,1.091,1.663,Speech
YTVvCQeg4KkM_20.000_30.000.wav,2.709,3.642,Speech
YTVvCQeg4KkM_20.000_30.000.wav,5.847,7.035,Speech
YTVvCQeg4KkM_20.000_30.000.wav,7.976,9.902,Speech
YTXE2gdz96fM_60.000_70.000.wav,2.321,3.966,Cat
YTXE2gdz96fM_60.000_70.000.wav,6.924,8.166,Cat
YTXE2gdz96fM_60.000_70.000.wav,0.0,0.25,Speech
YTXE2gdz96fM_60.000_70.000.wav,5.315,6.566,Speech
YTXE2gdz96fM_60.000_70.000.wav,9.39,9.828,Speech
YTZ48HYALqJg_190.000_200.000.wav,0.0,10.0,Electric_shaver_toothbrush
YTZ48HYALqJg_190.000_200.000.wav,0.845,1.374,Speech
YTZ48HYALqJg_190.000_200.000.wav,1.621,2.363,Speech
YTZ48HYALqJg_190.000_200.000.wav,2.795,3.565,Speech
YTZ48HYALqJg_190.000_200.000.wav,7.232,9.505,Speech
YTZixrLH_Mdo_10.000_20.000.wav,0.0,10.0,Running_water
YTZixrLH_Mdo_10.000_20.000.wav,7.071,8.157,Speech
YT_2Ef30SF7Y_6.000_16.000.wav,0.0,9.6,Frying
YT_2Ef30SF7Y_6.000_16.000.wav,4.092,6.009,Speech
YTaFdfTKweqM_570.000_580.000.wav,0.0,10.0,Alarm_bell_ringing
YTaFdfTKweqM_570.000_580.000.wav,0.0,0.709,Speech
YTaFdfTKweqM_570.000_580.000.wav,5.778,7.355,Speech
YTbQyKgv37G8_350.000_360.000.wav,0.638,0.945,Dog
YTbQyKgv37G8_350.000_360.000.wav,1.472,1.722,Dog
YTbQyKgv37G8_350.000_360.000.wav,2.055,2.362,Dog
YTbQyKgv37G8_350.000_360.000.wav,2.843,3.165,Dog
YTbQyKgv37G8_350.000_360.000.wav,3.591,3.843,Dog
YTbQyKgv37G8_350.000_360.000.wav,5.283,5.945,Speech
YTbQyKgv37G8_350.000_360.000.wav,8.945,9.669,Speech
YTbmsNTG4C8A_30.000_40.000.wav,3.026,3.276,Dog
YTbmsNTG4C8A_30.000_40.000.wav,5.302,5.552,Dog
YTbmsNTG4C8A_30.000_40.000.wav,7.776,8.828,Dog
YTbmsNTG4C8A_30.000_40.000.wav,0.0,1.931,Speech
YTbmsNTG4C8A_30.000_40.000.wav,2.474,3.966,Speech
YTbmsNTG4C8A_30.000_40.000.wav,5.466,7.767,Speech
YTbmsNTG4C8A_30.000_40.000.wav,9.078,9.828,Speech
YTbt0sqzrlhQ_40.000_50.000.wav,0.0,10.0,Running_water
YTbt0sqzrlhQ_40.000_50.000.wav,1.37,2.151,Speech
YTbt0sqzrlhQ_40.000_50.000.wav,3.201,3.534,Speech
YTbt0sqzrlhQ_40.000_50.000.wav,7.106,8.105,Speech
YTbt0sqzrlhQ_40.000_50.000.wav,8.412,10.0,Speech
YTcCXDTVc8S0_110.000_120.000.wav,5.286,10.0,Running_water
YTcCXDTVc8S0_110.000_120.000.wav,0.0,1.386,Speech
YTcCXDTVc8S0_110.000_120.000.wav,3.482,4.473,Speech
YTcCXDTVc8S0_110.000_120.000.wav,6.131,8.161,Speech
YTcCXDTVc8S0_110.000_120.000.wav,8.543,9.559,Speech
YTeGXlhKHiVs_120.000_130.000.wav,5.497,5.747,Dishes
YTeGXlhKHiVs_120.000_130.000.wav,2.862,10.0,Frying
YTeGXlhKHiVs_120.000_130.000.wav,6.888,7.796,Speech
YTeGirH_SHrk_70.000_80.000.wav,2.291,2.541,Dishes
YTeGirH_SHrk_70.000_80.000.wav,8.547,8.869,Dishes
YTeGirH_SHrk_70.000_80.000.wav,0.88,1.466,Speech
YTeGirH_SHrk_70.000_80.000.wav,2.318,3.38,Speech
YTeGirH_SHrk_70.000_80.000.wav,3.785,4.846,Speech
YTeGirH_SHrk_70.000_80.000.wav,5.433,8.156,Speech
YTeGirH_SHrk_70.000_80.000.wav,8.771,10.0,Speech
YTiI8hBrnCIw_130.000_140.000.wav,5.207,6.147,Dishes
YTiI8hBrnCIw_130.000_140.000.wav,9.006,9.256,Dishes
YTiI8hBrnCIw_130.000_140.000.wav,2.101,5.124,Frying
YTiI8hBrnCIw_130.000_140.000.wav,6.81,10.0,Frying
YTiI8hBrnCIw_130.000_140.000.wav,0.0,4.026,Speech
YTiI8hBrnCIw_130.000_140.000.wav,5.643,6.275,Speech
YTiI8hBrnCIw_130.000_140.000.wav,6.561,6.811,Speech
YTiI8hBrnCIw_130.000_140.000.wav,8.442,10.0,Speech
YTinPR1TTHm4_50.000_60.000.wav,5.026,7.43,Alarm_bell_ringing
YTinPR1TTHm4_50.000_60.000.wav,0.192,0.802,Speech
YTinPR1TTHm4_50.000_60.000.wav,1.029,2.597,Speech
YTinPR1TTHm4_50.000_60.000.wav,3.182,4.969,Speech
YTinPR1TTHm4_50.000_60.000.wav,7.56,9.518,Speech
YTleOcbY-rTk_50.000_60.000.wav,0.0,2.386,Frying
YTleOcbY-rTk_50.000_60.000.wav,0.0,10.0,Running_water
YTleOcbY-rTk_50.000_60.000.wav,0.0,0.921,Speech
YTleOcbY-rTk_50.000_60.000.wav,2.346,3.031,Speech
YTleOcbY-rTk_50.000_60.000.wav,3.276,4.409,Speech
YTleOcbY-rTk_50.000_60.000.wav,4.717,5.134,Speech
YTleOcbY-rTk_50.000_60.000.wav,5.449,6.803,Speech
YTleOcbY-rTk_50.000_60.000.wav,8.661,9.898,Speech
YTn563IPZfg4_50.000_60.000.wav,0.168,0.418,Dishes
YTn563IPZfg4_50.000_60.000.wav,7.344,7.594,Dishes
YTn563IPZfg4_50.000_60.000.wav,0.0,10.0,Frying
YTn563IPZfg4_50.000_60.000.wav,0.0,0.56,Speech
YTn563IPZfg4_50.000_60.000.wav,3.323,4.127,Speech
YTn563IPZfg4_50.000_60.000.wav,5.241,5.495,Speech
YTn563IPZfg4_50.000_60.000.wav,5.9,6.15,Speech
YTn563IPZfg4_50.000_60.000.wav,6.952,7.433,Speech
YTo9Zjfa8PMM_190.000_200.000.wav,3.26,10.0,Alarm_bell_ringing
YTo9Zjfa8PMM_190.000_200.000.wav,0.354,0.614,Speech
YTo9Zjfa8PMM_190.000_200.000.wav,0.89,1.92,Speech
YTo9Zjfa8PMM_190.000_200.000.wav,2.535,4.488,Speech
YTo9Zjfa8PMM_190.000_200.000.wav,4.654,4.904,Speech
YTo9Zjfa8PMM_190.000_200.000.wav,5.299,5.803,Speech
YTo9Zjfa8PMM_190.000_200.000.wav,6.079,7.669,Speech
YTr6NMYItPJk_340.000_350.000.wav,8.668,10.0,Speech
YTr6NMYItPJk_340.000_350.000.wav,0.0,7.765,Vacuum_cleaner
YTrdsiHl7xWA_30.000_40.000.wav,0.103,0.379,Dishes
YTrdsiHl7xWA_30.000_40.000.wav,1.232,1.482,Dishes
YTrdsiHl7xWA_30.000_40.000.wav,3.222,3.472,Dishes
YTrdsiHl7xWA_30.000_40.000.wav,4.408,4.839,Dishes
YTrdsiHl7xWA_30.000_40.000.wav,6.504,6.894,Dishes
YTrdsiHl7xWA_30.000_40.000.wav,7.122,7.372,Dishes
YTrdsiHl7xWA_30.000_40.000.wav,0.0,10.0,Frying
YTrdsiHl7xWA_30.000_40.000.wav,4.896,6.431,Speech
YTs4H37FpT1M_30.000_40.000.wav,1.798,2.144,Dog
YTs4H37FpT1M_30.000_40.000.wav,2.415,2.739,Dog
YTs4H37FpT1M_30.000_40.000.wav,0.0,0.64,Speech
YTs4H37FpT1M_30.000_40.000.wav,3.047,5.613,Speech
YTs4H37FpT1M_30.000_40.000.wav,7.261,8.999,Speech
YTuAX_hEAirk_460.000_470.000.wav,4.459,10.0,Running_water
YTuAX_hEAirk_460.000_470.000.wav,0.0,0.582,Speech
YTuAX_hEAirk_460.000_470.000.wav,1.059,2.876,Speech
YTuAX_hEAirk_460.000_470.000.wav,3.271,5.367,Speech
YTuAX_hEAirk_460.000_470.000.wav,6.403,6.985,Speech
YTuAX_hEAirk_460.000_470.000.wav,8.568,9.395,Speech
YTuHrg4YlCfA_0.000_10.000.wav,4.406,4.97,Dog
YTuHrg4YlCfA_0.000_10.000.wav,1.392,1.799,Speech
YTuzzd1x4YOo_10.000_20.000.wav,1.928,2.5,Alarm_bell_ringing
YTuzzd1x4YOo_10.000_20.000.wav,8.911,10.0,Speech
YTv1s3f5f7Ko_40.000_50.000.wav,0.0,0.25,Cat
YTv1s3f5f7Ko_40.000_50.000.wav,0.484,0.734,Cat
YTv1s3f5f7Ko_40.000_50.000.wav,0.979,1.263,Cat
YTv1s3f5f7Ko_40.000_50.000.wav,1.642,1.892,Cat
YTv1s3f5f7Ko_40.000_50.000.wav,3.105,3.916,Cat
YTv1s3f5f7Ko_40.000_50.000.wav,4.221,4.705,Cat
YTv1s3f5f7Ko_40.000_50.000.wav,4.884,6.221,Cat
YTv1s3f5f7Ko_40.000_50.000.wav,6.558,7.053,Cat
YTv1s3f5f7Ko_40.000_50.000.wav,7.579,7.829,Cat
YTv1s3f5f7Ko_40.000_50.000.wav,8.042,8.295,Cat
YTv1s3f5f7Ko_40.000_50.000.wav,8.474,9.632,Cat
YTv1s3f5f7Ko_40.000_50.000.wav,0.253,0.526,Speech
YTv1s3f5f7Ko_40.000_50.000.wav,1.116,3.463,Speech
YTv1s3f5f7Ko_40.000_50.000.wav,6.568,7.4,Speech
YTyYmvuZ65Q0_70.000_80.000.wav,0.0,10.0,Frying
YTyYmvuZ65Q0_70.000_80.000.wav,1.099,2.521,Speech
YTyYmvuZ65Q0_70.000_80.000.wav,4.665,5.869,Speech
YTyYmvuZ65Q0_70.000_80.000.wav,7.893,8.706,Speech
YTyYmvuZ65Q0_70.000_80.000.wav,8.879,10.0,Speech
YTzrbbOXp_Z4_0.000_10.000.wav,0.362,0.612,Dog
YTzrbbOXp_Z4_0.000_10.000.wav,3.008,3.748,Dog
YTzrbbOXp_Z4_0.000_10.000.wav,0.606,1.197,Speech
YTzrbbOXp_Z4_0.000_10.000.wav,1.559,1.866,Speech
YU-XnArcuHfU_110.000_120.000.wav,7.181,7.906,Dog
YU-XnArcuHfU_110.000_120.000.wav,8.693,9.126,Dog
YU-XnArcuHfU_110.000_120.000.wav,1.205,2.102,Speech
YU-XnArcuHfU_110.000_120.000.wav,2.606,3.26,Speech
YU-XnArcuHfU_110.000_120.000.wav,3.929,5.11,Speech
YU-XnArcuHfU_110.000_120.000.wav,5.583,7.126,Speech
YU-XnArcuHfU_110.000_120.000.wav,7.37,8.685,Speech
YU-XnArcuHfU_110.000_120.000.wav,9.079,9.362,Speech
YU0om-3Fvsao_4.000_14.000.wav,0.115,1.04,Dog
YU0om-3Fvsao_4.000_14.000.wav,5.649,8.163,Speech
YU2GSb_w2e2Q_290.000_300.000.wav,0.0,10.0,Alarm_bell_ringing
YU2GSb_w2e2Q_290.000_300.000.wav,0.0,8.206,Speech
YU4J8GB-cSAc_70.000_80.000.wav,1.113,1.363,Dishes
YU4J8GB-cSAc_70.000_80.000.wav,6.717,7.213,Dishes
YU4J8GB-cSAc_70.000_80.000.wav,7.378,7.835,Dishes
YU4J8GB-cSAc_70.000_80.000.wav,9.715,10.0,Dishes
YU4J8GB-cSAc_70.000_80.000.wav,0.0,0.543,Speech
YU4J8GB-cSAc_70.000_80.000.wav,2.403,3.734,Speech
YU4J8GB-cSAc_70.000_80.000.wav,4.42,4.732,Speech
YU4J8GB-cSAc_70.000_80.000.wav,5.275,6.49,Speech
